AG-430-K07_00155	Q4FNH7	88.2	68	68	68	100	100	1.48e-34	114
AG-430-K07_00249	Q4FL33	89.8	315	315	314	100	100	2.02e-215	592
AG-430-K07_00253	Q4FL37	86.8	340	342	341	99.1	99.7	6.71e-207	572
AG-430-K07_00254	Q4FL38	88.0	716	717	717	99.9	99.9	0.0	1250
AG-430-K07_00256	Q1V023	86.9	443	446	443	99.3	100	4.83e-307	834
AG-430-K07_00307	Q4FLT5	86.3	153	152	152	100	100	1.98e-87	254
AG-430-K07_00308	Q4FLT4	90.8	436	436	436	100	100	2.71e-295	804
AG-430-K07_00337	Q4FLQ4	86.9	313	313	313	100	100	1.65e-195	541
AG-430-K07_00348	Q4FLP2	86.2	145	145	145	100	100	1.92e-77	229
AG-430-K07_00349	Q4FLP1	87.7	342	342	342	100	100	2.78e-213	588
AG-430-K07_00351	Q4FLN9	88.2	127	127	127	100	100	1.64e-74	220
AG-430-K07_00355	Q4FLN5	86.1	166	167	170	99.4	97.6	4.10e-97	280
AG-430-K07_00362	Q4FLM8	95.9	122	122	122	100	100	1.74e-78	229
AG-430-K07_00365	Q4FLM5	88.2	136	136	136	100	100	5.55e-84	244
AG-430-K07_00366	Q4FLM4	90.8	218	219	226	99.5	96.5	7.82e-142	398
AG-430-K07_00368	Q4FLM2	85.4	89	117	97	76.1	91.8	1.04e-50	158
AG-430-K07_00371	Q4FLL9	85.4	206	207	207	99.5	99.5	7.22e-119	338
AG-430-K07_00373	Q4FLL7	95.1	102	102	102	100	100	5.93e-63	189
AG-430-K07_00374	Q4FLL6	88.4	689	691	692	99.7	99.6	0.0	1229
AG-430-K07_00376	Q4FLL4	86.2	123	123	123	100	100	1.08e-68	205
AG-430-K07_00377	Q4FLL3	88.6	1385	1389	1389	99.7	99.6	0.0	2423
AG-430-K07_00378	Q4FLL2	85.7	1364	1360	1363	100	100	0.0	2306
AG-430-K07_00379	Q4FLL1	87.8	123	123	121	100	100	7.15e-53	165
AG-430-K07_00382	Q4FLK8	88.5	139	142	141	97.9	98.6	1.69e-83	244
AG-430-K07_00386	Q4FLK5	88.1	396	396	396	100	100	6.39e-260	711
AG-430-K07_00407	Q4FP15	86.9	467	467	467	100	100	1.60e-305	832
AG-430-K07_00409	Q4FP17	89.5	295	295	368	100	80.2	2.57e-189	527
AG-430-K07_00426	Q4FP28	87.8	319	321	320	99.4	99.7	1.94e-200	554
AG-430-K07_00434	Q4FP36	92.6	511	511	511	100	100	0.0	906
AG-430-K07_00435	Q4FP37	85.9	291	291	291	100	100	1.32e-174	486
AG-430-K07_00436	Q4FP38	94.9	472	472	472	100	100	0.0	874
AG-430-K07_00445	Q4FP47	89.3	84	84	84	100	100	4.87e-47	147
AG-430-K07_00531	Q4FPE9	92.2	244	244	244	100	100	6.44e-154	430
AG-430-K07_00532	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-430-K07_00576	Q4FPA6	94.8	96	96	96	100	100	7.73e-63	188
AG-430-K07_00577	Q4FPA5	90.7	528	552	554	95.7	95.3	0.0	915
AG-430-K07_00675	Q4FNW1	86.1	281	281	281	100	100	7.49e-176	489
AG-430-K07_00736	Q4FM05	86.4	66	66	66	100	100	1.70e-30	104
AG-430-K07_00839	Q4FMG5	89.0	264	265	265	99.6	99.6	6.45e-169	470
AG-430-K07_00858	Q4FM55	91.1	225	247	225	91.1	100	1.63e-141	398
AG-430-K07_00994	Q4FN21	88.8	445	446	446	99.8	99.8	1.64e-189	537
AG-430-K07_01138	Q4FM83	89.4	161	161	161	100	100	4.10e-82	242
AG-430-K07_01139	Q4FM84	87.9	331	335	332	98.8	99.7	2.41e-212	585
AG-439-B12_00033	Q4FM94	87.8	196	202	203	97.0	96.6	1.38e-123	350
AG-439-B12_00038	Q4FM91	88.5	122	122	122	100	100	4.44e-72	213
AG-439-B12_00039	Q4FM90	89.0	173	173	173	100	100	5.96e-115	326
AG-439-B12_00041	Q4FM88	88.7	391	391	391	100	100	2.99e-267	729
AG-439-B12_00045	Q4FM84	87.0	331	333	332	99.4	99.7	1.37e-206	571
AG-439-B12_00046	Q4FM83	85.7	161	161	161	100	100	5.82e-82	241
AG-439-B12_00073	Q4FM55	88.4	225	232	225	97.0	100	4.74e-137	386
AG-439-B12_00144	Q4FN45	95.1	41	41	41	100	100	1.52e-18	72.4
AG-439-B12_00151	Q4FN38	86.7	75	76	76	98.7	98.7	8.93e-44	138
AG-439-B12_00168	Q4FN21	87.8	442	449	446	98.4	98.9	1.10e-178	509
AG-439-B12_00187	Q4FN06	85.8	359	361	360	99.4	99.7	7.05e-230	632
AG-439-B12_00207	Q4FPQ6	85.2	338	340	337	99.4	100	5.02e-212	585
AG-439-B12_00294	Q4FP47	89.3	84	84	84	100	100	3.42e-47	147
AG-439-B12_00303	Q4FP38	95.3	471	471	472	100	99.8	0.0	875
AG-439-B12_00304	Q4FP37	87.6	291	291	291	100	100	1.32e-174	486
AG-439-B12_00305	Q4FP36	93.3	511	511	511	100	100	0.0	917
AG-439-B12_00313	Q4FP28	92.2	319	321	320	99.4	99.7	1.40e-209	577
AG-439-B12_00323	Q4FP17	88.0	368	368	368	100	100	2.38e-234	644
AG-439-B12_00324	Q4FP16	86.1	201	201	203	100	99.0	2.79e-125	354
AG-439-B12_00325	Q4FP15	86.7	467	467	467	100	100	7.60e-304	828
AG-439-B12_00497	Q1V023	85.8	443	446	443	99.3	100	1.14e-305	831
AG-439-B12_00500	Q4FL38	88.4	716	717	717	99.9	99.9	0.0	1256
AG-439-B12_00501	Q4FL37	88.8	340	343	341	99.1	99.7	2.06e-215	594
AG-439-B12_00505	Q4FL33	92.1	315	315	314	100	100	1.33e-220	605
AG-439-B12_00539	Q4FPA5	89.6	531	551	554	96.4	95.8	0.0	910
AG-439-B12_00540	Q4FPA6	95.7	94	97	96	96.9	97.9	3.29e-62	186
AG-439-B12_00581	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-439-B12_00582	Q4FPE9	91.0	244	244	244	100	100	7.19e-151	422
AG-439-B12_00637	Q4FNT7	88.0	251	251	251	100	100	2.26e-162	452
AG-439-B12_00640	Q4FNT5	85.6	208	208	208	100	100	1.06e-132	374
AG-439-B12_00641	Q4FNT4	86.2	196	196	196	100	100	9.86e-123	347
AG-439-B12_00679	Q4FNP9	89.2	517	520	647	99.4	79.6	1.29e-316	870
AG-439-B12_00752	Q4FLT5	88.2	152	152	152	100	100	3.06e-91	264
AG-439-B12_00753	Q4FLT4	90.4	436	437	436	99.8	100	2.70e-293	799
AG-439-B12_00780	Q4FLQ4	90.6	309	312	313	99.0	98.7	7.37e-201	555
AG-439-B12_00794	Q4FLP1	87.7	342	342	342	100	100	6.54e-212	585
AG-439-B12_00795	Q4FLP0	90.2	123	150	150	82.0	82.0	4.87e-71	213
AG-439-B12_00796	Q4FLN9	86.6	127	127	127	100	100	1.11e-72	215
AG-439-B12_00800	Q4FLN5	85.0	167	169	170	98.8	98.2	5.18e-96	278
AG-439-B12_00951	Q4FNH7	88.2	68	68	68	100	100	8.58e-34	112
AG-439-B12_00952	Q4FNH6	89.8	118	118	118	100	100	4.51e-70	208
AG-439-B12_00955	Q4FNH3	89.2	601	601	602	100	99.8	0.0	1082
AG-439-B12_01029	Q4FNM6	87.5	688	690	690	99.7	99.7	0.0	1171
AG-439-B12_01043	Q4FNX4	87.6	394	394	395	100	99.7	1.34e-258	707
AG-439-B12_01072	Q4FPK2	90.9	154	154	361	100	42.7	1.65e-95	283
AG-439-B12_01094	Q4FMH0	85.5	428	428	428	100	100	5.48e-268	734
AG-439-B12_01162	Q4FMG5	88.6	264	265	265	99.6	99.6	2.74e-170	473
AG-439-B12_01164	Q4FLM8	93.4	122	122	122	100	100	1.68e-76	224
AG-439-B12_01168	Q4FLM4	88.5	218	219	226	99.5	96.5	2.15e-139	392
AG-439-B12_01170	Q4FLM2	85.4	89	103	97	86.4	91.8	1.24e-52	162
AG-439-B12_01171	Q4FLM1	85.6	277	276	281	100	98.6	1.20e-166	465
AG-439-B12_01173	Q4FLL7	94.1	102	102	102	100	100	2.42e-62	187
AG-439-B12_01174	Q4FLL6	95.5	134	134	692	100	19.4	6.90e-84	261
AG-439-C08_00156	Q74EB5	85.7	21	853	161	2.5	13.0	2.71e-04	45.8
AG-439-C08_00206	Q4FNH7	86.8	68	68	68	100	100	2.03e-32	109
AG-439-C08_00347	Q4FPE8	93.3	75	75	75	100	100	1.39e-33	112
AG-439-C08_00388	Q4FPA6	85.1	94	97	96	96.9	97.9	2.82e-54	166
AG-439-C08_00735	Q4FMV1	88.3	956	956	952	100	100	0.0	1728
AG-439-C08_00813	Q4FP36	85.0	508	513	511	99.0	99.4	1.10e-305	837
AG-439-C08_00815	Q4FP38	90.3	473	473	472	100	100	1.49e-306	835
AG-439-C08_00919	Q4FM90	87.1	170	185	173	91.9	98.3	6.28e-111	316
AG-439-C18_00015	Q4FMR6	93.3	89	90	92	97.8	96.7	4.77e-48	150
AG-439-C18_00111	Q4FMH0	85.0	428	428	428	100	100	3.86e-268	734
AG-439-C18_00120	Q4FMG5	89.4	265	265	265	100	100	3.34e-171	476
AG-439-C18_00215	Q4FLK5	86.9	396	396	396	100	100	1.87e-252	692
AG-439-C18_00219	Q4FLK8	86.3	139	142	141	97.9	98.6	8.03e-82	239
AG-439-C18_00222	Q4FLL1	85.5	124	124	121	100	100	2.03e-50	159
AG-439-C18_00223	Q4FLL2	85.7	1364	1360	1363	100	100	0.0	2300
AG-439-C18_00224	Q4FLL3	86.6	1385	1389	1389	99.7	99.6	0.0	2366
AG-439-C18_00225	Q4FLL4	87.0	123	123	123	100	100	2.65e-69	206
AG-439-C18_00227	Q4FLL6	92.7	205	208	692	98.6	29.6	7.47e-132	389
AG-439-C18_00228	Q4FLL6	88.6	466	466	692	100	67.3	3.25e-304	838
AG-439-C18_00229	Q4FLL7	94.1	102	102	102	100	100	2.42e-62	187
AG-439-C18_00236	Q4FLM4	91.3	218	219	226	99.5	96.5	6.70e-143	400
AG-439-C18_00240	Q4FLM8	95.1	122	122	122	100	100	2.89e-77	226
AG-439-C18_00247	Q4FLN5	86.1	166	171	170	96.5	97.6	1.88e-94	274
AG-439-C18_00251	Q4FLN9	85.8	127	127	127	100	100	2.72e-73	217
AG-439-C18_00253	Q4FLP1	87.1	342	342	342	100	100	1.61e-212	587
AG-439-C18_00265	Q4FLQ4	89.9	308	312	313	98.7	98.4	1.22e-199	551
AG-439-C18_00311	Q4FN45	92.7	41	41	41	100	100	3.08e-18	71.6
AG-439-C18_00321	Q4FN40	89.1	64	68	64	94.1	100	1.50e-31	107
AG-439-C18_00323	Q4FN38	89.3	75	75	76	100	98.7	1.08e-46	145
AG-439-C18_00340	Q4FN21	87.3	441	448	446	98.4	98.9	7.94e-181	515
AG-439-C18_00358	Q4FN06	85.3	360	361	360	99.7	100	1.17e-228	629
AG-439-C18_00502	Q4FNT7	88.4	251	251	251	100	100	1.07e-160	448
AG-439-C18_00505	Q4FNT4	85.7	196	196	196	100	100	5.70e-122	345
AG-439-C18_00544	Q4FNP9	88.5	602	640	647	94.1	93.0	0.0	1029
AG-439-C18_00566	Q4FNM6	86.8	688	690	690	99.7	99.7	0.0	1167
AG-439-C18_00613	Q4FNH7	91.2	68	68	68	100	100	6.26e-36	118
AG-439-C18_00614	Q4FNH6	86.4	118	118	118	100	100	7.19e-67	200
AG-439-C18_00617	Q4FNH3	86.2	601	601	602	100	99.8	0.0	1055
AG-439-C18_00724	Q4FLT4	88.5	435	436	436	99.8	99.8	2.53e-284	776
AG-439-C18_00725	Q4FLT5	87.5	152	152	152	100	100	1.24e-90	263
AG-439-C18_00831	Q4FM19	85.1	572	572	572	100	100	0.0	986
AG-439-C18_00863	Q4FM55	86.2	225	231	225	97.4	100	3.07e-135	382
AG-439-C18_00890	Q4FM83	90.7	161	161	161	100	100	8.27e-82	241
AG-439-C18_00891	Q4FM84	87.3	330	331	332	99.7	99.4	2.67e-208	575
AG-439-C18_00895	Q4FM88	90.5	391	391	391	100	100	2.20e-269	734
AG-439-C18_00897	A7HY48	85.0	160	178	191	89.9	83.8	2.48e-101	292
AG-439-C18_00903	Q4FM94	88.3	196	202	203	97.0	96.6	1.13e-122	348
AG-439-C18_00969	Q4FPA5	89.8	532	551	554	96.6	95.8	0.0	910
AG-439-C18_00970	Q4FPA6	94.8	96	97	96	99.0	100	1.63e-62	187
AG-439-C18_01013	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-439-C18_01014	Q4FPE9	87.7	244	244	244	100	100	1.33e-146	412
AG-439-C18_01222	Q4FP28	88.1	318	319	320	99.7	99.4	4.40e-201	556
AG-439-D15_00021	Q4FP38	85.1	471	475	472	99.2	99.8	2.87e-293	802
AG-439-D15_00210	Q2RQV5	85.4	123	123	123	100	100	1.60e-70	209
AG-439-D15_00333	A5EJ46	86.1	338	340	339	99.4	99.7	4.86e-215	593
AG-439-D15_00983	P81087	94.1	17	153	17	11.1	100	9.85e-05	40.8
AG-439-D15_01215	O34478	85.7	21	867	358	2.4	5.9	3.94e-04	47.4
AG-439-E23_00033	Q4FPA5	89.6	528	551	554	95.8	95.3	0.0	904
AG-439-E23_00034	Q4FPA6	95.7	94	97	96	96.9	97.9	3.29e-62	186
AG-439-E23_00074	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-439-E23_00075	Q4FPE9	90.6	244	244	244	100	100	1.02e-150	422
AG-439-E23_00194	Q1V023	85.3	443	446	443	99.3	100	1.80e-302	823
AG-439-E23_00197	Q4FL38	88.3	716	717	717	99.9	99.9	0.0	1253
AG-439-E23_00198	Q4FL37	87.6	340	343	341	99.1	99.7	8.00e-213	587
AG-439-E23_00202	Q4FL33	92.4	315	315	314	100	100	1.33e-220	605
AG-439-E23_00219	Q4FPQ6	85.2	338	340	337	99.4	100	1.24e-212	587
AG-439-E23_00239	Q4FN06	85.5	359	361	360	99.4	99.7	2.02e-229	631
AG-439-E23_00257	Q4FN21	88.0	441	451	446	97.8	98.9	2.38e-178	509
AG-439-E23_00274	Q4FN38	86.7	75	76	76	98.7	98.7	6.28e-44	139
AG-439-E23_00282	Q4FN45	92.7	41	41	41	100	100	4.37e-18	71.2
AG-439-E23_00344	Q4FNH7	91.2	68	68	68	100	100	1.26e-35	117
AG-439-E23_00345	Q4FNH6	91.5	118	118	118	100	100	5.49e-71	210
AG-439-E23_00348	Q4FNH3	88.0	602	602	602	100	100	0.0	1070
AG-439-E23_00428	Q4FNM6	86.8	689	690	690	99.9	99.9	0.0	1159
AG-439-E23_00451	Q4FNP9	88.4	639	642	647	99.5	98.5	0.0	1077
AG-439-E23_00490	Q4FNT5	89.4	208	208	208	100	100	6.37e-134	377
AG-439-E23_00491	Q4FNT6	85.8	239	239	239	100	100	8.50e-152	424
AG-439-E23_00492	Q4FNT7	87.3	251	251	251	100	100	1.53e-160	447
AG-439-E23_00606	Q4FLK5	89.9	396	396	396	100	100	6.98e-264	721
AG-439-E23_00613	Q4FLL1	88.6	123	123	121	100	100	7.15e-53	165
AG-439-E23_00615	Q4FLL3	88.8	1390	1391	1389	99.9	100	0.0	2429
AG-439-E23_00616	Q4FLL4	95.1	123	123	123	100	100	6.55e-79	231
AG-439-E23_00618	Q4FLL6	89.3	689	691	692	99.7	99.6	0.0	1234
AG-439-E23_00619	Q4FLL7	94.1	102	102	102	100	100	9.85e-62	186
AG-439-E23_00626	Q4FLM4	89.4	218	219	226	99.5	96.5	6.42e-141	395
AG-439-E23_00630	Q4FLM8	93.4	122	122	122	100	100	7.10e-78	228
AG-439-E23_00642	Q4FLP0	91.1	124	150	150	82.7	82.7	5.94e-72	215
AG-439-E23_00643	Q4FLP1	88.0	342	342	342	100	100	3.39e-214	591
AG-439-E23_00656	Q4FLQ4	90.3	309	312	313	99.0	98.7	1.05e-200	554
AG-439-E23_00743	Q4FMH0	85.0	428	428	428	100	100	1.83e-266	730
AG-439-E23_00916	Q4FP47	90.5	84	84	84	100	100	8.40e-48	149
AG-439-E23_00985	Q4FMG5	89.0	264	265	265	99.6	99.6	2.74e-170	473
AG-439-E23_00997	Q4FNX4	88.3	394	394	395	100	99.7	3.14e-257	704
AG-439-E23_01005	Q4FNW1	90.0	279	280	281	99.6	99.3	5.78e-182	504
AG-439-E23_01093	Q4FP38	95.3	471	471	472	100	99.8	0.0	881
AG-439-E23_01094	Q4FP37	86.6	291	291	291	100	100	4.39e-173	483
AG-439-E23_01095	Q4FP36	93.5	511	511	511	100	100	0.0	919
AG-439-E23_01103	Q4FM94	88.3	196	202	203	97.0	96.6	6.83e-124	351
AG-439-E23_01108	Q4FM91	88.5	122	122	122	100	100	1.61e-74	219
AG-439-E23_01109	Q4FM90	87.9	173	184	173	94.0	100	9.32e-115	326
AG-439-E23_01111	Q4FM88	88.0	391	408	391	95.8	100	3.98e-265	724
AG-439-E23_01149	Q4FP17	88.6	368	368	368	100	100	1.06e-237	652
AG-439-E23_01150	Q4FP16	86.6	201	201	203	100	99.0	8.34e-127	358
AG-439-E23_01151	Q4FP15	87.2	467	467	467	100	100	1.08e-303	828
AG-439-G19_00128	Q4FM94	87.7	203	203	203	100	100	3.68e-126	357
AG-439-G19_00133	Q4FM91	86.1	122	122	122	100	100	5.18e-71	211
AG-439-G19_00134	A7HY48	85.0	160	173	191	92.5	83.8	1.37e-99	288
AG-439-G19_00136	Q4FM88	87.7	391	391	391	100	100	2.01e-265	724
AG-439-G19_00168	Q4FM55	89.3	225	231	225	97.4	100	1.00e-140	395
AG-439-G19_00217	Q4FMV1	92.2	952	952	952	100	100	0.0	1799
AG-439-G19_00226	Q4FLK5	90.7	396	396	396	100	100	3.62e-266	727
AG-439-G19_00233	Q4FLL1	87.0	123	123	121	100	100	1.68e-51	161
AG-439-G19_00235	Q4FLL3	86.7	1382	1390	1389	99.4	99.3	0.0	2350
AG-439-G19_00238	Q4FLL6	88.2	689	691	692	99.7	99.6	0.0	1228
AG-439-G19_00239	Q4FLL7	94.1	102	102	102	100	100	9.85e-62	186
AG-439-G19_00246	Q4FLM4	89.4	218	219	226	99.5	96.5	1.30e-140	395
AG-439-G19_00250	Q4FLM8	92.6	122	122	122	100	100	2.38e-76	224
AG-439-G19_00257	Q4FLN5	86.7	165	167	170	98.8	97.1	1.18e-96	279
AG-439-G19_00262	Q4FLP0	91.1	124	147	150	84.4	82.7	1.51e-71	214
AG-439-G19_00263	Q4FLP1	88.6	342	342	342	100	100	2.91e-215	593
AG-439-G19_00276	Q4FLQ4	89.6	309	312	313	99.0	98.7	4.96e-199	550
AG-439-G19_00303	Q4FLT4	89.2	436	437	436	99.8	100	8.63e-290	790
AG-439-G19_00304	Q4FLT5	86.8	152	152	152	100	100	1.77e-90	262
AG-439-G19_00396	Q4FM19	85.8	572	572	572	100	100	0.0	998
AG-439-G19_00468	Q4FMG5	87.1	264	265	265	99.6	99.6	2.40e-164	458
AG-439-G19_00510	Q4FNW1	88.6	280	281	281	99.6	99.6	1.16e-179	498
AG-439-G19_00518	Q4FNX4	86.4	391	392	395	99.7	99.0	2.54e-251	689
AG-439-G19_00549	Q4FP15	86.1	467	467	467	100	100	3.44e-300	819
AG-439-G19_00551	Q4FP17	89.1	367	368	368	99.7	99.7	5.84e-235	645
AG-439-G19_00562	Q4FP28	91.5	319	321	320	99.4	99.7	1.15e-208	575
AG-439-G19_00570	Q4FP36	91.3	508	511	511	99.4	99.4	0.0	902
AG-439-G19_00572	Q4FP38	94.9	472	472	472	100	100	0.0	881
AG-439-G19_00581	Q4FP47	86.9	84	84	84	100	100	5.69e-46	144
AG-439-G19_00628	Q6D4Q8	85.0	20	849	155	2.4	12.9	8.24e-04	44.3
AG-439-G19_00709	Q4FN38	93.3	75	76	76	98.7	98.7	2.76e-47	147
AG-439-G19_00726	Q4FN21	87.7	440	449	446	97.8	98.7	3.13e-178	508
AG-439-G19_00892	Q4FNM6	87.5	688	689	690	99.9	99.7	0.0	1166
AG-439-G19_00915	Q4FNP9	90.7	602	640	647	94.1	93.0	0.0	1049
AG-439-G19_00950	Q4FPQ6	86.1	338	340	337	99.4	100	1.75e-212	586
AG-439-G19_01017	Q4FPE9	90.8	239	239	244	100	98.0	1.54e-146	411
AG-439-G19_01018	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-439-G19_01081	Q4FPA5	89.1	530	551	554	96.2	95.7	0.0	903
AG-439-G19_01082	Q4FPA6	94.8	96	97	96	99.0	100	2.31e-62	187
AG-439-G19_01103	Q4FNT7	86.9	251	251	251	100	100	3.59e-159	444
AG-439-G19_01104	Q4FNT6	85.4	239	239	239	100	100	9.49e-149	417
AG-439-G19_01105	Q4FNT5	85.1	208	208	208	100	100	2.28e-127	360
AG-439-G19_01106	Q4FNT4	85.7	196	196	196	100	100	8.10e-122	345
AG-439-G19_01150	Q4FL33	91.7	315	315	314	100	100	7.69e-220	603
AG-439-G19_01154	Q4FL37	87.9	340	343	341	99.1	99.7	6.56e-212	585
AG-439-G19_01155	Q4FL38	88.7	716	717	717	99.9	99.9	0.0	1258
AG-439-G19_01158	Q1V023	86.5	443	446	443	99.3	100	9.75e-307	833
AG-439-O15_00103	Q4FM55	86.7	226	225	225	99.6	100	8.99e-131	370
AG-439-O15_00130	Q4FM83	87.6	161	161	161	100	100	4.77e-81	239
AG-439-O15_00135	Q4FM88	87.5	391	391	391	100	100	7.51e-261	713
AG-439-O15_00137	B9KQW1	88.5	157	173	174	90.8	90.2	1.68e-103	297
AG-439-O15_00138	Q4FM91	86.1	122	122	122	100	100	1.94e-66	199
AG-439-O15_00143	Q4FM94	85.5	200	202	203	99.0	98.5	3.95e-123	349
AG-439-O15_00239	Q4FNH7	86.8	68	68	68	100	100	6.04e-34	113
AG-439-O15_00240	Q4FNH6	88.1	118	118	118	100	100	8.75e-68	202
AG-439-O15_00243	Q4FNH3	86.9	601	602	602	99.8	99.8	0.0	1051
AG-439-O15_00345	Q4FN45	95.1	41	41	41	100	100	1.52e-18	72.4
AG-439-O15_00352	Q4FN40	87.5	64	68	64	94.1	100	1.76e-30	104
AG-439-O15_00354	Q4FN38	85.1	74	74	76	100	97.4	2.86e-44	139
AG-439-O15_00489	Q4FMR6	88.0	83	88	92	94.3	90.2	3.89e-42	135
AG-439-O15_00544	Q4FMG5	91.7	265	265	265	100	100	6.29e-176	488
AG-439-O15_00600	Q4FNT4	87.2	196	196	196	100	100	1.99e-122	347
AG-439-O15_00602	Q4FNT6	85.8	239	239	239	100	100	1.92e-148	416
AG-439-O15_00603	Q4FNT7	85.7	251	251	251	100	100	3.44e-157	439
AG-439-O15_00630	Q4FNW1	90.0	279	280	281	99.6	99.3	9.99e-183	506
AG-439-O15_00740	Q4FLP0	88.7	124	148	150	83.8	82.7	1.23e-68	207
AG-439-O15_00741	Q4FLN9	86.6	127	127	127	100	100	6.67e-74	218
AG-439-O15_00752	Q4FLM8	89.3	122	122	122	100	100	2.67e-73	216
AG-439-O15_00763	Q4FLL7	94.1	102	102	102	100	100	9.85e-62	186
AG-439-O15_00764	Q4FLL6	86.1	689	692	692	99.6	99.6	0.0	1207
AG-439-O15_00775	Q4FLK5	89.6	396	396	396	100	100	2.00e-263	720
AG-439-O15_00817	Q4FP47	89.3	84	84	84	100	100	1.70e-47	148
AG-439-O15_00826	Q4FP38	95.8	472	472	472	100	100	0.0	879
AG-439-O15_00827	Q4FP37	86.9	291	291	291	100	100	3.24e-175	488
AG-439-O15_00828	Q4FP36	92.8	511	511	511	100	100	0.0	917
AG-439-O15_00836	Q4FP28	86.5	318	319	320	99.7	99.4	9.03e-194	537
AG-439-O15_00846	Q4FP17	88.0	301	301	368	100	81.8	3.99e-190	529
AG-439-O15_00875	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-439-O15_00876	Q4FPE9	86.5	244	244	244	100	100	2.20e-145	409
AG-439-O15_00950	Q4FPA6	94.7	94	112	96	83.9	97.9	4.12e-60	182
AG-439-O15_00951	Q4FPA5	88.5	532	552	554	96.4	96.0	0.0	895
AG-447-B22_00021	Q4FNM6	89.1	689	690	690	99.9	99.9	0.0	1190
AG-447-B22_00023	Q4FNM8	85.2	122	122	122	100	100	9.63e-67	200
AG-447-B22_00026	Q4FNN1	87.1	389	389	389	100	100	1.14e-254	697
AG-447-B22_00044	Q4FNP9	91.2	638	641	647	99.5	98.5	0.0	1103
AG-447-B22_00079	Q4FNT4	87.2	196	196	196	100	100	6.94e-123	348
AG-447-B22_00083	Q4FNT7	87.3	251	251	251	100	100	3.59e-159	444
AG-447-B22_00112	Q4FNW1	85.4	280	281	281	99.6	99.6	1.51e-175	488
AG-447-B22_00130	Q4FNX4	85.3	394	395	395	99.7	99.7	2.24e-248	682
AG-447-B22_00163	Q4FP15	88.2	467	467	467	100	100	3.38e-307	837
AG-447-B22_00165	Q4FP17	88.0	368	368	368	100	100	1.01e-235	647
AG-447-B22_00176	Q4FP28	88.1	320	320	320	100	100	3.23e-201	556
AG-447-B22_00184	Q4FP36	91.2	511	511	511	100	100	0.0	906
AG-447-B22_00185	Q4FP37	85.6	291	290	291	100	100	4.49e-168	470
AG-447-B22_00186	Q4FP38	94.1	472	472	472	100	100	0.0	870
AG-447-B22_00195	Q4FP47	94.0	84	84	84	100	100	3.04e-50	155
AG-447-B22_00252	Q4FPA5	89.6	530	553	554	95.8	95.7	0.0	907
AG-447-B22_00253	Q4FPA6	94.8	96	96	96	100	100	3.15e-62	186
AG-447-B22_00287	Q4FM55	91.6	225	225	225	100	100	1.59e-140	395
AG-447-B22_00315	Q4FM83	90.7	161	161	161	100	100	4.29e-84	247
AG-447-B22_00316	Q4FM84	90.3	330	332	332	99.4	99.4	5.25e-213	587
AG-447-B22_00320	Q4FM88	93.1	391	391	391	100	100	2.05e-274	747
AG-447-B22_00322	Q4FM90	90.6	171	171	173	100	98.8	2.84e-117	332
AG-447-B22_00323	Q4FM91	91.0	122	122	122	100	100	4.11e-77	226
AG-447-B22_00349	Q4FM94	86.7	203	203	203	100	100	2.89e-123	349
AG-447-B22_00368	Q4FM19	89.0	572	572	572	100	100	0.0	1028
AG-447-B22_00388	Q4FM05	90.2	61	66	66	92.4	92.4	4.89e-30	103
AG-447-B22_00461	Q4FNH7	95.6	68	68	68	100	100	2.26e-38	124
AG-447-B22_00462	Q4FNH6	93.2	118	118	118	100	100	3.31e-72	213
AG-447-B22_00463	Q4FNH5	85.9	355	355	355	100	100	3.39e-232	637
AG-447-B22_00465	Q4FNH3	87.9	601	601	602	100	99.8	0.0	1070
AG-447-B22_00580	Q4FMG5	90.9	264	265	265	99.6	99.6	2.45e-173	481
AG-447-B22_00600	Q4FN21	89.7	439	446	446	98.4	98.4	4.04e-190	538
AG-447-B22_00617	Q4FN38	85.3	75	75	76	100	98.7	4.24e-44	139
AG-447-B22_00685	Q4FMR6	87.6	89	90	92	97.8	96.7	1.87e-45	144
AG-447-B22_00707	Q4FLS2	86.5	156	156	156	100	100	1.75e-92	268
AG-447-B22_00721	Q4FLQ8	89.0	491	491	492	100	99.8	2.12e-311	849
AG-447-B22_00722	Q4FLQ7	88.0	485	485	485	100	100	4.69e-314	855
AG-447-B22_00725	Q4FLQ4	91.0	312	313	313	99.7	99.7	3.41e-204	563
AG-447-B22_00736	Q4FLP2	86.3	131	145	145	90.3	90.3	6.83e-71	212
AG-447-B22_00737	Q4FLP1	91.5	342	342	342	100	100	4.24e-224	616
AG-447-B22_00738	Q4FLP0	86.9	153	149	150	100	100	1.87e-77	229
AG-447-B22_00739	Q4FLN9	91.3	127	127	127	100	100	1.07e-79	233
AG-447-B22_00743	Q4FLN5	86.3	168	171	170	98.2	98.8	1.68e-97	281
AG-447-B22_00750	Q4FLM8	94.3	122	122	122	100	100	4.11e-77	226
